x,y,Name,Genes,Label,Color
7.4038544,0.8739022,inh l2-5 vip bspry (id:307),ABCA8 ADCY2 ADGRB3 AKAP6 AMER2 ASXL3 ATP1A2 BAZ2B CADM2 CADM3 CADPS CDKL5 CHGB CLASP2 CLVS2 CNTN2 CNTN4 CNTNAP5 CRB1 CTNNA2 DPP6 DPYSL2 ELAVL3 ELAVL4 FAM107A FAM135B FRRS1L GAD2 GRIA1 GRIA2 GRIA3 GRIA4 GRIN2A GRIN2B GRM1 GUCY1A2 JAM2 KALRN KIF1B LMO3 LOC101927078 LRRC55 LRRTM2 LRRTM3 LSAMP MAGI2 MYT1L NEGR1 NOVA1 NPAS3 NRXN1 NTRK3 OPCML PAK3 PCDH17 PCSK1 PCSK2 PDE1A PDE3A PDZRN4 PHYHIPL PLCXD3 PMP2 PREX2 PTPRD RAB3C RBFOX1 RFTN2 RUNX1T1 SCN1A SCN3B SEMA6D SEZ6L SGIP1 SHISA6 SLC17A6 SLC1A2 SLC6A1 SLC7A14 SLCO1C1 SLITRK2 SNAP25 SPARCL1 SPHKAP SRRM4 ST18 ST8SIA3 STMN2 STMN4 SV2B SVOP SYNPR THSD7A TMEM130 TMEM196 TNR TRPM3 VSTM2A XKR4 ZBTB20,Brain Cells,1
6.448972,1.1397897,inh l2-5 vip sox11 (id:308),ADAMTS12 ADAMTSL1 ADGRL2 ADGRL4 ANGPTL2 ANK2 ANTXR1 APBB2 BGN BMPER BOC CACNA2D1 CDH11 CHRDL1 COL11A1 COL12A1 COL1A2 COL3A1 COL4A1 COL4A2 COL5A1 COL5A2 CRMP1 DCLK1 DDR2 DGKI DKK3 DOK5 DPYSL3 DZIP1 EDIL3 EDNRA EFEMP1 FAM13C FAT4 FBN1 FBXL7 FERMT2 FGF14 FIGN FLNC FRZB FSTL1 GFRA1 GJA1 GLI3 GPC6 GUCY1A2 IGFBP5 KCNT2 LDB2 LIFR LRCH2 MAGI1 MAP1B MMP16 MPDZ NAV2 NES NFASC NLGN1 NTM PABPC5 PARD3B PCDH18 PCDHB10 PCDHB12 PCDHB15 PCDHB7 PCDHGB7 PDE1C PDGFRA PDZRN3 POSTN PRICKLE2 PRKG1 PRRX1 PTN PTPN21 PTPRD PTPRG PXDN RGS4 RUNX1T1 SEMA6D SFRP1 SLC16A2 SLIT2 SPOCK1 SULF1 TCEAL7 TENM2 TENM3 THSD7B THY1 TLN2 TMEM47 TRPC4 ZFHX4,Brain Cells,1
4.3787527,0.54812837,inh l3 pvalb samd13 (id:309),ADAMTS12 ADAMTSL1 ADGRL2 ADGRL4 ANGPTL2 ANTXR1 BGN BOC C1QTNF5 CACNA2D1 CCDC80 CDH11 COL11A1 COL12A1 COL14A1 COL16A1 COL1A1 COL1A2 COL3A1 COL4A1 COL4A2 COL5A1 COL5A2 CPXM2 CXCL12 DCN DDR2 DOK5 DPYSL3 EDIL3 EDNRA EFEMP1 EFS ELN EML1 FAP FAT4 FBN1 FBXL7 FERMT2 FIBIN FMOD FN1 FNDC1 FSTL1 GFRA1 GJA1 GLI3 GLT8D2 GPC6 HEPH HMCN1 IGFBP5 ISLR LAMA2 LAMA4 LDB2 LMOD1 LOX LRCH2 LRIG3 LUM MEDAG MMP2 MPDZ MXRA5 NFATC4 NTM OLFML3 PABPC5 PAMR1 PARD3B PARVA PCDH18 PCDHGB7 PDGFRA PDZRN3 POSTN PRICKLE2 PRKG1 PRRX1 PTPN21 PTPRG PXDN RUNX1T1 SEMA5A SEMA6D SLC2A10 SLIT2 SULF1 SVEP1 THBS2 THY1 TIMP3 TMEM47 TSPAN11,Brain Cells,1
6.997972,0.055154867,inh l3-5 pvalb isg20 (id:310),ACTL6B ADARB2 AGBL4 AMER2 AMER3 ANKS1B AP3B2 ATCAY C12orf76 C2orf80 CACNA1A CACNG2 CDH7 CELF4 CLVS1 CNTN2 CNTNAP5 CRB1 CSMD3 CTNNA2 DCX DDX25 DGKB DIRAS2 DISP2 DPP6 ELAVL3 ELAVL4 FAM135B FGF13 FRRS1L FUT9 GABRA1 GABRG3 GPR12 GRIA2 GRM3 GRM7 HCN1 HTR5A KCNB1 KCNC2 KCNJ6 KCNJ9 LGI1 LIX1 LOC105377862 LRRTM4 MCF2L2 MGAT4C MOBP MYT1L NAPB NRXN1 OLFM3 PAK5 PCDHA4 PRMT8 PTCHD1 RAB3C RBFOX3 RPH3A SCG3 SCN1A SCN2B SCN3B SEZ6 SLC1A2 SLC24A2 SLC4A8 SLC7A14 SNTG1 SRGAP3 SRRM4 SSTR2 ST18 ST8SIA1 ST8SIA3 STMN4 SV2B SV2C SVOP SYP SYT4 SYT5 TMEM130 TMEM196 TNR UNC13C UNC79 UNC80 VSTM2A VWC2 XKR4 ZBTB8B ZNF382,Brain Cells,1
6.711525,1.4850389,inh l3-5 sst cdh3 (id:311),ADAMTS9 ADCY6 ADGRL2 ADGRL3 AIF1L ALDH7A1 ANK2 ASXL3 CACNA2D1 CADPS2 CAP2 CGNL1 CNN3 COL14A1 COL21A1 COL4A5 CPE CSRNP3 DAB2IP DDAH1 DZIP1 EDNRA EFNB2 EFNB3 EMILIN3 ENAH ENPEP EPB41L1 EPB41L4B EPHA7 FAM13C FAM189A2 FAT1 FIGN FLRT3 FRAS1 FREM1 FREM2 FRZB GAREM1 GPC6 GUCY1A2 HMGCLL1 HS6ST2 HSPA12A ID4 IGFBP5 IGSF3 KIAA1217 LGR4 LIFR LRCH2 LRIG3 LRP4 LRP6 MAGI1 MAPK4 MARK1 MPDZ NCKAP1 NEO1 NFIB NPNT OBSL1 PARD3 PARD3B PCDH19 PCDH7 PCLO PDZRN3 PKDCC PLS3 PPP1R9A PRIMA1 PRKG1 PTPN21 PTPRD PTPRF PTPRG QRFPR RAMP2 RAPGEF5 RBFOX2 ROBO1 SEMA6D SH3D19 SLIT2 SMARCA1 SMOC2 SOX9 TEAD1 TJP1 TRABD2B TRIL TSPAN11 TSPAN12 TSPAN6 UNC5C VANGL2 YAP1 ZNF423,Brain Cells,1
7.13355,-1.3983922,inh l3-5 sst ggtlc3 (id:312),ABCA9 ABCC9 ADAM32 ADAMTSL3 ADH4 AGO3 AKAP9 ANKRD36 ANKRD36B ANKRD36BP2 ANKRD36C ASB3 ASPA ASTN2 ATP9B BAZ2B BLOC1S6 C12orf50 CCDC122 CCDC144A CCDC144B CCDC30 CDKL5 CFAP54 CFAP69 CHD9 CSMD3 CSPG4P12 CYP46A1 EFCAB6 EYS FAM228B FGF13 FRK FRRS1L FSIP2 FTO GALR1 GNRHR2 GPLD1 GPR137C GPR22 HNRNPA1P54 HTN1 INTU KANSL1L KCNB1 KCNJ6 KIAA1328 KPNA5 LRRTM2 MAGI2 MBD5 MCF2L2 MGAT4C MIPOL1 MYLK3 NEGR1 OR11A1 ORC4 PCDHA4 PIK3C3 POU5F2 RELN REV3L REXO1L1P RPAP2 RUFY2 SCAPER SCN1A SHPRH SLC7A14 SMAD2 SPATA6L TBC1D32 TBC1D8B TBCK TIGD1 TMEM212 TMEM45A UBN2 UHRF2P1 UNC13C UNC80 WDPCP XKR4 ZBTB20 ZDHHC15 ZNF280D ZNF382 ZNF445 ZNF471 ZNF483 ZNF493 ZNF891,Brain Cells,1
6.165879,2.0544546,inh l3-5 sst or5ah1p (id:313),ADAM33 ADAMTS1 ADAMTS2 ADAMTS5 ADAMTSL1 ADGRL4 ANGPTL2 ANK2 BGN BRINP1 C1QTNF5 CACNA1C CACNA2D1 CADM3 CDH11 CNRIP1 CNTN3 CNTN4 COL14A1 COL1A2 COL3A1 COL4A1 COL4A2 CRYAB CXCL12 DAAM2 DCN DDR2 DENND2A DKK3 DOK5 EDIL3 EDNRA EDNRB ENPP2 FAM13C FBXL7 FGF14 FIBIN FRZB GAP43 GRIA3 GUCY1A2 HEPH IGFBP5 ISLR KCNT2 LAMA2 LDB2 LMOD1 LRCH2 LUM MAGEL2 MAP6 MFAP4 MMP2 MRGPRF MXRA5 NDN NFASC NTM OPCML PABPC5 PAMR1 PCDH18 PCSK1 PDE1A PDGFRA PDGFRB PDZRN3 PLPPR4 PODN POSTN PRKG1 PRRX1 PTN PTPRD RCAN2 RGS4 RUNX1T1 SEMA5A SEMA6D SERP2 SGCD SGIP1 SLIT3 SPARC SPARCL1 SST SSTR1 STMN2 SULF1 SYNDIG1 TCEAL7 TEK THBS2 THY1 TMEM35A TMEM47 TRPC4,Brain Cells,1
3.423054,4.032677,inh l3-5 vip hs3st3a1 (id:314),A2M ABCA1 ABCA6 ABCA8 ABCA9 ABI3BP ACSM5 ACTA2 ADGRF5 ADGRL4 ADH1A ADH1B ADH1C AGTR1 ALDH1A1 ALDH2 ANGPTL1 APOB AQP7 ARHGEF15 ASPN AVPR1A BHMT2 C1QTNF7 C1R C1S C3 C6 C7 CALCRL CCL14 CCL21 CD34 CDH5 CFH CFI CLEC14A COL14A1 COL15A1 COL1A2 COL3A1 CP CPXM2 DCN DPT ECM2 ELN EMCN FAM20A FGD5 FHL5 FMO2 FMOD GIPC2 GJA4 IGF1 IL33 IQGAP2 ITGA1 ITIH5 KDR LUM LYVE1 MAOB MEDAG MRC1 MXRA5 MYH11 MYLK OGN OLFML1 OMD PALMD PCK1 PDE3A PDGFRA PLA2G2A PLN PLSCR4 PLVAP PODN POSTN PRELP PTPRB PTPRM RARRES2 RNASE4 SEC16B SELE SERPING1 SFRP4 SLC22A3 SLC40A1 SLCO2B1 SPARCL1 SPTLC3 SYNPO2 TEK TFPI,Brain Cells,1
6.2852373,-1.6360106,inh l3-5 vip igdcc3 (id:315),ABCA9 ADAM32 ADGRF1 ALG11 ANGPT2 ARHGAP22 AXL BTBD19 C10orf55 C4orf36 CAV2 CCBE1 CCDC122 CCDC80 CDH13 COL8A1 CORIN CXCL2 CYP27C1 DCUN1D3 EMP1 EREG F2RL2 FER FGF5 FLRT2 FNDC3B GRAMD4P3 GREM1 HNRNPA1P54 HRH1 HTN1 INHBA ITGA11 KCNE4 LRRC74B MAFF MARCKSL1P2 MPP4 MTHFD2P1 NABP1 NAV3 NEDD4 NOX4 NPFFR1 OR11A1 OR7D2 P4HA3 PATE4 PCDHB1 PCDHGA8 PDE6A PKD1L2 PLA2R1 PLAUR PLEKHA3 RBMS2 REXO1L1P RNF217 RPLP0P2 SAG SERPINE1 SHOX SLC38A6 SRGAP1 STK3 TBC1D8B TCF23 TFPI THBS1 TMEM45A TMEM78 TPTE2P2 UGGT2 VGLL3,Brain Cells,1
6.942156,-1.5018713,inh l3-5 vip tac3 (id:316),ABCA9 ABCC9 ADAM32 ADAMTSL3 AGO3 ANKRD12 ANKRD36 ANKRD36BP2 ASB3 ASH1L ASPA ASTN2 ATP9B BAZ2B C12orf50 CCDC122 CCDC144A CCDC30 CDKL5 CFAP69 CLN5 COL19A1 CREBRF CYP46A1 DDHD1 ERVW-1 EYS FAM126B FAM153B FAM228B FBXL20 FBXO15 FBXW7 FCRL5 FGF13 FRK GALR1 GPR155 HELB HERC1 HLA-DQA1 HNRNPA1P54 HTN1 INTU KCNB1 KCNJ6 KIAA1328 KIAA2026 KLRD1 KMT2C KPNA5 MBD5 MCF2L2 MDM4 MIPOL1 MYCBP2 MYLK3 N4BP2L2 NCALD ODF2L OLA1P3 PARP15 PHC3 POU5F2 PPM1K RABGAP1L RIC3 RORA RPAP2 RPS6KA5 SCAPER SENP7 SLFN12L SPATA6L ST8SIA1 SYNE1 TIGD1 TMEM212 TNRC6B TRAPPC3L TSHZ2 TTN UNC80 WDPCP ZBTB20 ZBTB25 ZBTB37 ZC3H6 ZNF26 ZNF292 ZNF333 ZNF37BP ZNF383 ZNF471 ZNF493 ZNF506,Brain Cells,1
4.8285356,2.7825418,inh l3-6 pax6 linc01497 (id:317),ABCA8 ABI3BP ADAMTS9 ADGRF5 ADGRL2 ADGRL4 AGT ANGPTL2 APLNR AQP1 AQP7 ARHGEF12 BGN C1QTNF5 C1S C6 C7 CADPS2 CDH11 CDH5 CFI CGNL1 CLEC14A CNTN3 COL3A1 CPE CRYAB CX3CL1 DCN DDR2 DIXDC1 DLC1 DMD DST ECM2 ELN FAM107A FAM13C FBXL7 FGF14 FZD4 GALNT15 GUCY1A2 IGF2 IGFBP5 IL33 ITSN1 KALRN KCNT2 LAMA4 LIFR LIMCH1 LMOD1 MAGI1 MAP1B MASP1 MPDZ NCKAP1 NFIA NFIB PALMD PARD3B PDE1A PEG3 PHYHIPL PLPP3 PLSCR4 PPARGC1A PPP1R3C PREX2 PROX1 PTPN21 PTPRB RAPGEF4 RBMS3 RELN RGN RGS5 RGS7BP RHOJ RNF152 RNF180 RUNX1T1 SEMA6D SGIP1 SLC6A1 SLIT3 SORBS1 SORBS2 SPARCL1 SVEP1 TACC2 TEK TF THSD7A TJP1 TMEM47 TNS2,Brain Cells,1
5.4737787,5.728473,inh l3-6 vip ug0898h09 (id:318),ABHD15 ABHD4 ACTN1 ACTN4 AMIGO2 ARHGAP1 ATL3 B3GNT9 B4GALT1 CANT1 CAP1 CAPN2 CAST CD151 CHPF2 CNN2 CREB3L2 DAP DRAM1 ECE1 EHBP1L1 EHD1 ELF4 ELK3 ERGIC1 FAM120A FAM214B FLNA G6PD GALNT10 GLIPR1 GNAI2 GNS HFE IKBIP IQGAP1 ITGA5 ITGB1 ITPRIP KCTD10 LAMP1 LASP1 LGALS1 LINC01411 LOC105373454 LOXL2 LRP10 LTBP2 MAN2B2 MGAT4B MICAL2 MVP MYH9 MYOF PACS1 PCYT1A PIEZO1 PLIN3 PLP2 PTTG1IP PXN QSOX1 RGS3 RHOC RIC8A RRAS RSU1 SEC61A1 SHC1 SLC10A3 SMURF2 SPOCD1 SSH1 STK38 TAGLN2 TGFB1 TGOLN2 THBS1 TLN1 TMCO3 TMEM127 TMEM248 TMEM256-PLSCR3 TMEM43 TMEM87B TMOD3 TNFRSF1A TOR4A TPM4 TRAM1 TRAM2 TRIM5 TXNDC5 VASP VCL VOPP1 WBP1L WDR1 WWC3 ZDHHC5 ZDHHC7,Brain Cells,1
4.7121534,1.9082671,inh l3-6 vip zim2-as1 (id:319),ABCA8 ADAM33 ADGRL4 ANGPTL2 APCDD1 APLNR ATP1A2 BGN BOC C1QTNF5 C1S CADM3 CDH11 CNTN3 COL16A1 COL1A2 COL3A1 CPXM2 CRYAB CXCL12 CXCL14 DAAM2 DCN DKK3 DOK5 DPT EDNRA EDNRB EFS ELN FAM13C FBXL7 FGF10 FIBIN FMOD FNDC1 FRZB GALNT15 GJA1 GRIA3 HEPH HSPB2 HSPB2-C11orf52 HSPB6 ID4 IGFBP5 ISLR LAMA2 LDB2 LMOD1 LUM MEDAG MFAP4 MRGPRF MXRA5 NDN NFASC NTM NTRK2 OLFML3 OPCML PAMR1 PCDH18 PDGFRA PDGFRB PDZRN3 PENK PLPP3 PLPPR4 PODN POSTN PRELP PRRX1 PTN RASL12 RCAN2 RSPO3 RUNX1T1 SEMA5A SEMA6D SFRP2 SGCD SLIT3 SMOC2 SOD3 SPARCL1 STMN2 SULF1 SVEP1 SYNPO2 TCEAL7 TEK THBS2 THY1 TIMP3 TMEM132C TMEM47 TRIL VSTM4,Brain Cells,1
7.741702,1.7973474,inh l5 pvalb lrig3 (id:320),ABI2 ADGRB3 ADGRL3 AKAP6 ANK2 ASXL3 BICC1 CACNA2D1 CDH6 CDKL5 CDR1 CSRNP3 DCLK1 DCLK2 DENND2A DGKI DMD DOCK7 DST DZIP1 EDIL3 EPHA5 ERBB4 FAM13C FAT3 FBXL2 FER FGF12 FGF14 FLRT2 FMN2 FTO GABRB1 GPC5 GPM6A GRIA2 GRIA3 GRIN2A GRIN2B GUCY1A2 IFT81 INTU ITSN1 JAM2 KALRN KCNT2 KCTD16 LIFR LMO3 LRP1B LRRC49 LRRC4C LRRTM2 LSAMP MAGI2 MAP1B MAPK10 NALCN NEGR1 NFASC NLGN1 NOVA1 NPAS3 NRXN3 NTRK2 NTRK3 PAK3 PBX1 PCDH17 PCDH9 PDE10A PDE1A PDE1C PDE3A PLCE1 PLEKHA5 PNMA2 PREX2 PRKAA2 PTPRD PYGO1 RBMS3 RFTN2 RNF150 ROBO2 RUNX1T1 SCD5 SCHIP1 SEMA6D SLCO1C1 SLITRK2 SNAP25 SORBS2 SYT16 THSD7A TRIM2 TRPM3 TTC28 TTLL7 UGGT2 UNC5C,Brain Cells,1
6.2652125,0.98145694,inh l5 sst rpl35ap11 (id:321),ADAMTS9 ADAMTSL1 ADGRL2 ADGRL3 ANGPTL2 ANK2 ANTXR1 BGN BOC CACNA2D1 CALD1 CDH11 CHRDL1 COL14A1 COL16A1 COL1A2 COL21A1 COL3A1 COL4A1 COL4A2 COL5A2 CPE CSRNP3 DDR2 DKK3 DPYSL3 DST DZIP1 EDIL3 EDNRA FAM13C FAT4 FBLN1 FBN1 FBXL7 FERMT2 FIBIN FIGN FREM1 FRZB FSTL1 GJA1 GPC6 GUCY1A2 ID4 IGFBP5 ISLR ITSN1 KCNT2 LAMA2 LAMA4 LDB2 LIFR LMOD1 LRCH2 LRFN5 LRP4 LUM MAGI1 MAP1B MPDZ MXRA5 NCKAP1 NES NTM PABPC5 PAMR1 PARD3B PCDH18 PCDHB15 PDGFRA PDZRN3 PHLDB1 PLPPR4 POSTN PRICKLE2 PRKG1 PRRX1 PTN PTPN21 PTPRD PTPRG RASL12 RNF150 RUNX1T1 SEMA5A SEMA6D SFRP1 SLIT2 SLIT3 SMARCA1 SULF1 SVEP1 TCEAL7 THY1 TIMP3 TLN2 TMEM47 TRHDE WASF3,Brain Cells,1
3.8154554,1.3210834,inh l5-6 lamp5 crabp1 (id:322),ACTA2 ADAMTS5 ADGRL4 AEBP1 AKT3 ANGPT1 ANGPTL1 ARMCX2 BNC2 C1QTNF5 C1S CALD1 CD248 CDH11 CFH CLEC14A COL14A1 COL1A2 COL3A1 COL4A1 COL5A2 COL6A2 CTSO CYBRD1 CYYR1 DAB2 DCHS1 DCN DDI1 DKK3 DPT EVC2 F2R FAT4 FBLN2 FBLN5 FBN1 FBXL7 FGF10 FHL1 FMOD FNDC1 FSTL1 GNG11 GPX7 HTRA3 IGFBP3 IGFBP7 ISLR ITGA1 ITGB3 JAM3 KDR LAMA2 LAMA4 LBH LDB2 LOC105379168 LRRC32 LTBP1 LUM MEDAG MFAP4 MMP2 MMRN1 MOXD1 MSRB3 MXRA5 MYCT1 MYL9 MYOCD NID1 NID2 PABPC5 PCDH18 PDE3A PDGFD PDGFRA PDGFRB PLSCR4 PODN POSTN PRICKLE1 PRKG1 PTPRM RBMS3 RCAN2 RECK RSPO3 SERPING1 SFRP1 SFRP2 SGCD SPARC SSPN TAGLN TEK TGFBR2 TSPAN2 VCAM1,Brain Cells,1
5.768277,1.8090018,inh l5-6 pvalb fam150b (id:323),ANGPTL2 ANK2 ANTXR1 APOD ARNT2 ATP1A2 BGN BOC CACNA2D1 CALD1 CAP2 CDH11 CHST3 COL12A1 COL16A1 COL1A2 COL4A1 COL4A2 CPE CRYAB CSPG4 DAAM2 DCLK1 DCN DDAH1 DDR2 DKK3 DPYSL3 DST EDNRA EFS EGFR FAM13C FBXL7 FGF1 FHOD3 FIBIN FSTL1 GJA1 HSPA12A HSPB8 HTRA1 IGFBP5 ISLR KCNMA1 KIAA1217 KIAA1755 LAMA2 LAMA4 LIFR LIMCH1 LMOD1 LRP4 MAP1B MEGF10 MPDZ MXRA5 MYBPC1 NFASC NFIB NTM NTRK2 PALLD PAMR1 PCDH18 PCDHB4 PCDHGC3 PDGFRA PDZRN3 PHLDB1 PLPP3 POSTN PPP1R3C PPP2R3A PRICKLE2 PRKG1 PRRX1 PTN PTPN21 PTPRG RASL12 SEMA6D SGCD SOX9 SPARCL1 SVEP1 TACC2 TENM2 THBS2 THY1 TIMP3 TJP1 TLN2 TMEM47 TNC TRIM2 YAP1 ZFHX4,Brain Cells,1
5.908052,2.118357,inh l5-6 pvalb gapdhp60 (id:324),ADCY6 AMOTL2 ANK2 AQP4 ARHGEF37 ARNT2 ATP1B1 ATP9A CACNA2D1 CADPS2 CAMSAP2 CAP2 CCDC85A CDC42BPA COBL COL12A1 CPE CRYAB CTNNA3 DCLK1 DCLK2 DDAH1 DOCK1 DST DTNA EGFR ENAH ENOX1 EPB41L1 ERBB4 FAM13C FAM189A2 FIGN GLRB GPC5 GUCY1A2 HMGCLL1 HS6ST3 HSPA12A HSPB8 HTRA1 ITSN1 KCNIP3 KIF1B KITLG LARP6 LIFR LIMCH1 LRP1B LRP4 MAP2 MAPK4 MARK1 MPDZ MYBPC1 NCKAP1 NFIB NKAIN2 NUAK1 OSBPL1A PALLD PARD3B PCDH7 PCDHB4 PCLO PDE1A PDZRN3 PLCB4 PLPP3 PPARGC1A PPFIA2 PPP1R3C PPP1R9A PRICKLE2 PRKAA2 PRKG1 PRRG1 PSD3 PTPN21 RANBP3L RASAL2 RBFOX1 REEP1 SASH1 SEMA3C SLC25A27 SLCO1C1 SOX9 SPIRE1 STARD13 STOX2 SYNM TGFB2 THRB TJP1 TLN2 TMEFF2 TMEM47 TRIM2 TSC22D1 TTLL7 UNC13B,Brain Cells,1
7.2340174,2.4077592,inh l5-6 pvalb kcnip2 (id:325),ADARB2 ADCY8 ADGRB3 ADGRL3 ADGRV1 ASXL3 CA10 CADM2 CALN1 CCDC177 CCKBR CHRM3 CHST8 CLVS2 CNTN4 CNTNAP2 CNTNAP4 CTNNA2 CTNND2 CXXC4 DACH2 DDX25 DLGAP2 DPP10 ELAVL2 ELAVL4 ELMO1 EPHA6 ERC2 FGF12 FUT9 GABRA1 GABRA3 GABRB2 GABRG2 GALNT8 GPC5 GRIA4 GRID2 GRM3 GRM8 HMGCLL1 HS6ST3 JAKMIP2 JPH3 JPH4 KCNH5 KCNIP1 KHDRBS2 KIF5C LINGO2 LRP2 MAPK4 MDGA2 MED12L MOB3B MPPED2 MYCN MYT1L NDST3 NELL1 NLGN4X NOL4 NPFFR2 NRG3 NRXN1 OLFM3 PAK5 PCDH11X PCDH17 PCYT1B PGBD5 PLPPR5 POU6F2 PPM1L PPP2R2B PREX2 PTPN5 RAB3C RIT2 RORB RYR2 SALL3 SCG3 SERTM1 SH3GL2 SLAIN1 SLC35F1 SLC8A3 SLITRK3 SLITRK5 SNAP91 SNCA SORCS1 ST8SIA3 STON2 SULT1C4 TCEAL5 TRIM71 UNC5D VAV3,Brain Cells,1
5.1409373,2.6001692,inh l5-6 pvalb mepe (id:326),ACTN2 ADCY2 ADGRF5 AKAP6 ANK3 APOD AQP4 ARHGAP32 ARHGEF37 ATP1A2 ATP2B2 ATP9A CACNA1S CAMK2A CASQ1 CASQ2 CBLN4 CCDC149 CMYA5 COBL COL21A1 CRYAB CTNNA3 CTXN3 CYP4X1 DAAM2 DHRS7C DTNA DUSP26 ERBB4 FAM107A FAM13C FAM189A2 FGF1 FHL5 GPIHBP1 GPRC5B GUCY1A2 HHATL HSPB8 HYDIN2 IP6K3 KALRN KIF1B KLHL40 LAMA2 LDB3 LGI4 LIMCH1 LRP1B MAOB MAPK10 MEGF10 MEPE MLIP MYBPC1 MYH7 MYL1 MYL3 MYOZ2 NDRG2 NRAP NTRK2 OPN4 OSBPL1A PCDHB4 PDE4DIP PDZD2 PLXNA2 PMP2 PPARGC1A PPP1R12B PTPRT RAPGEF4 RASL12 RBFOX1 RCAN2 RGS7BP SASH1 SCN2B SCN4B SHISA6 SHROOM4 SLC6A1 SLCO1C1 SLN SMPX SMYD1 SORBS1 SORBS2 SORT1 SPARCL1 SSPN SVIL SYNM SYNPO2 TACC2 TEK THRB TRIL TSC22D1 VWF,Brain Cells,1
3.5643096,5.1584725,inh l5-6 pvalb sst crhr2 (id:327),ABCB1 ABLIM1 ACE2 ADH1B ADH1C AFAP1L2 APLNR AQP1 AVPR1A AXIN2 C1QB CCL21 CFTR CILP CLIC5 CLRN3 CPA3 CXCL14 CYP2C18 CYP4F12 DACT2 DHRS3 DOCK9 DPT EDAR EDN3 EGFL6 EIF4E3 ENPEP EPHX2 FAAH2 FAM110C FAM13A FCGBP FGFR2 FMOD FOXO1 FRZB GCNT4 GIPC2 GPRIN3 HOOK1 HPGD HPGDS IL33 ITM2A ITM2B KIT MAF MAOB METTL24 MMP28 MRC1 NDRG2 NR3C2 OLFM4 OR2A7 PATJ PCK1 PLA2G2A PLEKHA1 PLEKHG1 PLVAP PROM1 RAI2 RAMP3 RARRES2 RASL12 REG4 RNF186 RORA SELP SGK2 SH3BGRL2 SH3YL1 SLC22A3 SLC26A3 SLC40A1 SLC4A4 SLC5A1 SMOC2 SOSTDC1 SPARCL1 SPOCK2 SPON1 ST6GALNAC1 SYNE2 TC2N TFCP2L1 TGFBR3 TMEM176A TMEM176B TMEM30B TPSAB1 TSHZ2 TSPAN8 UBXN10,Brain Cells,1
7.5855417,1.3829358,inh l5-6 pvalb zfpm2-as1 (id:328),ABI2 ADCYAP1R1 ADGRB3 ADGRL3 AKAP6 AMER2 ANK2 ASTN1 ASXL3 ATRNL1 CADM2 CADM3 CADPS CDR1 CLVS2 CNTN2 CNTNAP5 CSRNP3 CTNNA2 DCLK1 DENND2A DLG2 ERBB4 ERC2 FAM13C FAT3 GAP43 GPM6B GRIA1 GRIA2 GRIA3 GRIA4 GRID2 GRIN2A GRM1 GUCY1A2 ITSN1 KALRN KCTD16 KIF1B LRCH2 LRFN5 LRP1B LRRC4C LRRTM2 LRRTM3 LSAMP MAGI2 MAP1B MAP2 MAPK10 MAPK4 NFASC NLGN1 NOVA1 NPAS3 NRXN1 NRXN3 NTRK2 NTRK3 OPCML PCDH15 PCDH17 PHYHIPL PLP1 PLPPR4 PPFIA2 PREX2 PTN PTPN5 PTPRD PTPRZ1 RAB3C RAPGEF4 RBFOX1 RNF150 ROBO2 RUFY3 RUNX1T1 SCHIP1 SCN2A SEMA6D SLC35F1 SLC6A1 SLCO1C1 SNAP25 SNAP91 SORCS1 SRRM4 ST8SIA3 STMN2 STMN4 SYNPR TMEM132B TMEM35A TRIM2 TRPM3 UNC5C VSTM2A ZNF423,Brain Cells,1
6.616782,1.5477941,inh l5-6 sst bean1 (id:329),ADAMTS12 ADAMTSL1 ADGRL2 ADGRL4 ANGPTL2 ANK2 ANTXR1 BGN BMPER CACNA2D1 CCDC80 CDH11 CDR1 CHRDL1 CNTN3 COL11A1 COL12A1 COL16A1 COL1A2 COL4A1 COL4A2 COL5A2 CSRNP3 DCLK1 DDR2 DENND2A DGKI DKK3 DOK5 DPYSL3 DST DZIP1 EDIL3 EDNRA FAM13C FAT4 FBN1 FBXL7 FGF1 FGF14 FIBIN FSTL1 GFRA1 GJA1 GPC6 GRIA3 GUCY1A2 IGFBP5 ITSN1 KCNT2 LAMA2 LAMA4 LDB2 LIFR LMOD1 LRCH2 MAP1B MMP16 MPDZ MXRA5 NAV1 NFASC NLGN1 NTM PABPC5 PAMR1 PCDH18 PCDHGB7 PDE1C PDGFRA PDZRN3 PHLDB1 PLPPR4 POSTN PRICKLE2 PRKG1 PRRX1 PTN PTPRD PTPRG RBMS3 RGS4 RUNX1T1 SEMA5A SEMA6D SFRP1 SGIP1 SLIT2 SLIT3 SPOCK1 SULF1 TCEAL7 TENM2 TENM3 TENM4 THBS2 THSD7B THY1 TLN2 TMEM47 TRHDE TRPC4,Brain Cells,1
